"tripduration","starttime","stoptime","start.station.id","start.station.name","start.station.latitude","start.station.longitude","end.station.id","end.station.name","end.station.latitude","end.station.longitude","bikeid","usertype","birth.year","gender","start.end.name"
86,"2017-09-30 18:35:58","2017-09-30 18:37:24",3267,"Morris Canal",40.7124188237569,-74.0385255217552,3214,"Essex Light Rail",40.7127742,-74.0364857,31808,"Subscriber","1984",1,"Morris Canal - Essex Light Rail"
942,"2017-09-10 12:45:05","2017-09-10 13:00:48",3200,"MLK Light Rail",40.7111305,-74.0788855,3185,"City Hall",40.7177325,-74.043845,29468,"Customer","NULL",0,"MLK Light Rail - City Hall"
232,"2017-09-08 17:28:42","2017-09-08 17:32:35",3209,"Brunswick St",40.7241765,-74.0506564,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,29254,"Subscriber","1980",1,"Brunswick St - Grove St PATH"
2610,"2017-09-02 16:36:07","2017-09-02 17:19:37",3202,"Newport PATH",40.7272235,-74.0337589,3199,"Newport Pkwy",40.7287448,-74.0321082,29451,"Subscriber","1992",2,"Newport PATH - Newport Pkwy"
167,"2017-09-29 19:26:29","2017-09-29 19:29:17",3272,"Jersey & 3rd",40.7233315864644,-74.0459525585174,3209,"Brunswick St",40.7241765,-74.0506564,26215,"Subscriber","1988",1,"Jersey & 3rd - Brunswick St"
599,"2017-09-29 17:27:41","2017-09-29 17:37:40",3183,"Exchange Place",40.7162469,-74.0334588,3203,"Hamilton Park",40.727595966,-74.044247311,31903,"Subscriber","1976",1,"Exchange Place - Hamilton Park"
543,"2017-09-21 18:33:45","2017-09-21 18:42:49",3183,"Exchange Place",40.7162469,-74.0334588,3202,"Newport PATH",40.7272235,-74.0337589,26192,"Subscriber","1956",1,"Exchange Place - Newport PATH"
969,"2017-09-30 17:51:27","2017-09-30 18:07:36",3481,"York St",40.71649,-74.04105,3205,"JC Medical Center",40.7165397809919,-74.0496379137039,15250,"Subscriber","1970",1,"York St - JC Medical Center"
482,"2017-09-14 19:22:16","2017-09-14 19:30:18",3195,"Sip Ave",40.7307426253066,-74.0637838840485,3281,"Leonard Gordon Park",40.7459099663156,-74.0572714805603,26248,"Subscriber","1990",1,"Sip Ave - Leonard Gordon Park"
331,"2017-09-08 17:26:59","2017-09-08 17:32:30",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.0385255217552,26254,"Subscriber","1976",1,"Exchange Place - Morris Canal"
497,"2017-09-18 15:56:45","2017-09-18 16:05:02",3183,"Exchange Place",40.7162469,-74.0334588,3269,"Brunswick & 6th",40.7260117296463,-74.0503889322281,29265,"Subscriber","1992",1,"Exchange Place - Brunswick & 6th"
702,"2017-09-14 17:48:59","2017-09-14 18:00:41",3183,"Exchange Place",40.7162469,-74.0334588,3203,"Hamilton Park",40.727595966,-74.044247311,26266,"Subscriber","1972",1,"Exchange Place - Hamilton Park"
360,"2017-09-23 11:05:14","2017-09-23 11:11:15",3202,"Newport PATH",40.7272235,-74.0337589,3187,"Warren St",40.7211236,-74.03805095,29521,"Subscriber","1955",1,"Newport PATH - Warren St"
563,"2017-09-22 16:27:57","2017-09-22 16:37:20",3193,"Lincoln Park",40.7246050998869,-74.0784059464931,3195,"Sip Ave",40.7307426253066,-74.0637838840485,29668,"Subscriber","1983",2,"Lincoln Park - Sip Ave"
219,"2017-09-10 19:58:30","2017-09-10 20:02:09",3209,"Brunswick St",40.7241765,-74.0506564,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,29605,"Subscriber","1985",1,"Brunswick St - Grove St PATH"
105,"2017-09-16 23:28:10","2017-09-16 23:29:56",3186,"Grove St PATH",40.7195861164717,-74.0431174635887,3185,"City Hall",40.7177325,-74.043845,29242,"Subscriber","1980",1,"Grove St PATH - City Hall"
232,"2017-09-02 13:23:36","2017-09-02 13:27:28",3205,"JC Medical Center",40.7165397809919,-74.0496379137039,3211,"Newark Ave",40.72152515,-74.046304543,26217,"Subscriber","1986",1,"JC Medical Center - Newark Ave"
348,"2017-09-01 08:10:06","2017-09-01 08:15:54",3203,"Hamilton Park",40.727595966,-74.044247311,3199,"Newport Pkwy",40.7287448,-74.0321082,26175,"Subscriber","1966",1,"Hamilton Park - Newport Pkwy"
182,"2017-09-30 19:05:33","2017-09-30 19:08:35",3187,"Warren St",40.7211236,-74.03805095,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,31725,"Subscriber","1982",1,"Warren St - Grove St PATH"
623,"2017-09-29 06:44:08","2017-09-29 06:54:32",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3275,"Columbus Drive",40.7183551982321,-74.0389144420624,31712,"Subscriber","1970",1,"Baldwin at Montgomery - Columbus Drive"
139,"2017-09-05 05:51:33","2017-09-05 05:53:52",3270,"Jersey & 6th St",40.7252891078113,-74.0455716848373,3269,"Brunswick & 6th",40.7260117296463,-74.0503889322281,26301,"Subscriber","1964",1,"Jersey & 6th St - Brunswick & 6th"
294,"2017-09-15 07:34:05","2017-09-15 07:39:00",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,26260,"Subscriber","1988",2,"Hamilton Park - Grove St PATH"
875,"2017-09-17 09:04:27","2017-09-17 09:19:03",3202,"Newport PATH",40.7272235,-74.0337589,3211,"Newark Ave",40.72152515,-74.046304543,29270,"Customer","NULL",0,"Newport PATH - Newark Ave"
4178,"2017-09-22 19:17:02","2017-09-22 20:26:41",3191,"Union St",40.7182113,-74.0836394,3192,"Liberty Light Rail",40.7112423,-74.0557013,26196,"Customer","NULL",0,"Union St - Liberty Light Rail"
790,"2017-09-16 14:14:47","2017-09-16 14:27:58",3183,"Exchange Place",40.7162469,-74.0334588,3205,"JC Medical Center",40.7165397809919,-74.0496379137039,29293,"Customer","NULL",0,"Exchange Place - JC Medical Center"
547,"2017-09-15 20:08:55","2017-09-15 20:18:02",3196,"Riverview Park",40.7443187,-74.0439909,3269,"Brunswick & 6th",40.7260117296463,-74.0503889322281,29214,"Subscriber","1968",1,"Riverview Park - Brunswick & 6th"
228,"2017-09-16 16:46:47","2017-09-16 16:50:35",3186,"Grove St PATH",40.7195861164717,-74.0431174635887,3279,"Dixon Mills",40.7216301426384,-74.0499678254128,29455,"Subscriber","1975",1,"Grove St PATH - Dixon Mills"
183,"2017-09-17 11:56:56","2017-09-17 11:59:59",3206,"Hilltop",40.7311689,-74.0575736,3209,"Brunswick St",40.7241765,-74.0506564,29605,"Subscriber","1979",1,"Hilltop - Brunswick St"
478,"2017-09-25 17:14:28","2017-09-25 17:22:27",3184,"Paulus Hook",40.7141454,-74.0335519,3192,"Liberty Light Rail",40.7112423,-74.0557013,29647,"Subscriber","1973",1,"Paulus Hook - Liberty Light Rail"
696,"2017-09-17 07:55:47","2017-09-17 08:07:24",3268,"Lafayette Park",40.7134638266919,-74.0628585219383,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,29249,"Subscriber","1994",1,"Lafayette Park - Grove St PATH"
337,"2017-09-23 10:31:56","2017-09-23 10:37:33",3202,"Newport PATH",40.7272235,-74.0337589,3184,"Paulus Hook",40.7141454,-74.0335519,26225,"Subscriber","1993",1,"Newport PATH - Paulus Hook"
108,"2017-09-30 22:01:35","2017-09-30 22:03:24",3209,"Brunswick St",40.7241765,-74.0506564,3272,"Jersey & 3rd",40.7233315864644,-74.0459525585174,26289,"Subscriber","1989",1,"Brunswick St - Jersey & 3rd"
445,"2017-09-12 18:33:37","2017-09-12 18:41:03",3199,"Newport Pkwy",40.7287448,-74.0321082,3203,"Hamilton Park",40.727595966,-74.044247311,26258,"Subscriber","1982",1,"Newport Pkwy - Hamilton Park"
169,"2017-09-07 18:50:06","2017-09-07 18:52:56",3186,"Grove St PATH",40.7195861164717,-74.0431174635887,3279,"Dixon Mills",40.7216301426384,-74.0499678254128,26191,"Subscriber","1963",1,"Grove St PATH - Dixon Mills"
430,"2017-09-12 18:40:26","2017-09-12 18:47:37",3186,"Grove St PATH",40.7195861164717,-74.0431174635887,3276,"Marin Light Rail",40.7145840353589,-74.042817056179,29233,"Subscriber","1991",1,"Grove St PATH - Marin Light Rail"
248,"2017-09-26 17:12:09","2017-09-26 17:16:18",3211,"Newark Ave",40.72152515,-74.046304543,3203,"Hamilton Park",40.727595966,-74.044247311,26160,"Subscriber","1983",2,"Newark Ave - Hamilton Park"
333,"2017-09-12 20:30:04","2017-09-12 20:35:38",3481,"York St",40.71649,-74.04105,3205,"JC Medical Center",40.7165397809919,-74.0496379137039,29280,"Subscriber","1978",1,"York St - JC Medical Center"
826,"2017-09-08 08:38:58","2017-09-08 08:52:45",3192,"Liberty Light Rail",40.7112423,-74.0557013,3273,"Manila & 1st",40.72165072488,-74.0428841114044,29524,"Subscriber","1990",1,"Liberty Light Rail - Manila & 1st"
378,"2017-09-19 12:27:32","2017-09-19 12:33:50",3185,"City Hall",40.7177325,-74.043845,3209,"Brunswick St",40.7241765,-74.0506564,29496,"Subscriber","1988",1,"City Hall - Brunswick St"
572,"2017-09-07 18:27:04","2017-09-07 18:36:36",3183,"Exchange Place",40.7162469,-74.0334588,3202,"Newport PATH",40.7272235,-74.0337589,29664,"Subscriber","1968",1,"Exchange Place - Newport PATH"
2044,"2017-09-01 16:27:57","2017-09-01 17:02:01",3183,"Exchange Place",40.7162469,-74.0334588,3273,"Manila & 1st",40.72165072488,-74.0428841114044,26222,"Subscriber","1980",1,"Exchange Place - Manila & 1st"
283,"2017-09-22 06:58:48","2017-09-22 07:03:31",3276,"Marin Light Rail",40.7145840353589,-74.042817056179,3184,"Paulus Hook",40.7141454,-74.0335519,29482,"Subscriber","1965",1,"Marin Light Rail - Paulus Hook"
326,"2017-09-07 07:38:26","2017-09-07 07:43:52",3213,"Van Vorst Park",40.71848892,-74.047726625,3184,"Paulus Hook",40.7141454,-74.0335519,29225,"Subscriber","1964",2,"Van Vorst Park - Paulus Hook"
633,"2017-09-25 11:53:21","2017-09-25 12:03:54",3199,"Newport Pkwy",40.7287448,-74.0321082,3184,"Paulus Hook",40.7141454,-74.0335519,26229,"Subscriber","1986",1,"Newport Pkwy - Paulus Hook"
694,"2017-09-07 08:07:30","2017-09-07 08:19:04",3196,"Riverview Park",40.7443187,-74.0439909,3195,"Sip Ave",40.7307426253066,-74.0637838840485,29570,"Subscriber","1990",1,"Riverview Park - Sip Ave"
317,"2017-09-14 07:01:18","2017-09-14 07:06:36",3269,"Brunswick & 6th",40.7260117296463,-74.0503889322281,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,29234,"Subscriber","1989",2,"Brunswick & 6th - Grove St PATH"
361,"2017-09-20 23:31:14","2017-09-20 23:37:15",3196,"Riverview Park",40.7443187,-74.0439909,3212,"Christ Hospital",40.734785818,-74.050443636,26310,"Subscriber","1982",1,"Riverview Park - Christ Hospital"
2058,"2017-09-16 15:40:35","2017-09-16 16:14:54",3195,"Sip Ave",40.7307426253066,-74.0637838840485,3189,"West Side Light Rail",40.714402,-74.0887723,29595,"Subscriber","1983",1,"Sip Ave - West Side Light Rail"
193,"2017-09-12 19:04:04","2017-09-12 19:07:17",3203,"Hamilton Park",40.727595966,-74.044247311,3272,"Jersey & 3rd",40.7233315864644,-74.0459525585174,29665,"Subscriber","1977",2,"Hamilton Park - Jersey & 3rd"
732,"2017-09-12 15:13:58","2017-09-12 15:26:10",3277,"Communipaw & Berry Lane",40.7143583687043,-74.0666109323502,3183,"Exchange Place",40.7162469,-74.0334588,26263,"Subscriber","1988",1,"Communipaw & Berry Lane - Exchange Place"
430,"2017-09-04 17:58:56","2017-09-04 18:06:06",3203,"Hamilton Park",40.727595966,-74.044247311,3272,"Jersey & 3rd",40.7233315864644,-74.0459525585174,29240,"Subscriber","1988",1,"Hamilton Park - Jersey & 3rd"
698,"2017-09-06 18:42:41","2017-09-06 18:54:19",3186,"Grove St PATH",40.7195861164717,-74.0431174635887,3192,"Liberty Light Rail",40.7112423,-74.0557013,26263,"Subscriber","1978",1,"Grove St PATH - Liberty Light Rail"
232,"2017-09-07 20:08:51","2017-09-07 20:12:44",3183,"Exchange Place",40.7162469,-74.0334588,3214,"Essex Light Rail",40.7127742,-74.0364857,26239,"Subscriber","1969",1,"Exchange Place - Essex Light Rail"
193,"2017-09-24 08:41:54","2017-09-24 08:45:08",3272,"Jersey & 3rd",40.7233315864644,-74.0459525585174,3278,"Monmouth and 6th",40.725685483629,-74.0487903356552,26255,"Subscriber","1977",1,"Jersey & 3rd - Monmouth and 6th"
579,"2017-09-05 16:50:18","2017-09-05 16:59:57",3186,"Grove St PATH",40.7195861164717,-74.0431174635887,3205,"JC Medical Center",40.7165397809919,-74.0496379137039,26223,"Customer","1986",2,"Grove St PATH - JC Medical Center"
205,"2017-09-16 13:14:55","2017-09-16 13:18:20",3272,"Jersey & 3rd",40.7233315864644,-74.0459525585174,3203,"Hamilton Park",40.727595966,-74.044247311,29440,"Subscriber","1977",1,"Jersey & 3rd - Hamilton Park"
317,"2017-09-21 08:30:36","2017-09-21 08:35:54",3275,"Columbus Drive",40.7183551982321,-74.0389144420624,3214,"Essex Light Rail",40.7127742,-74.0364857,29199,"Subscriber","1984",1,"Columbus Drive - Essex Light Rail"
283,"2017-09-28 08:47:17","2017-09-28 08:52:01",3209,"Brunswick St",40.7241765,-74.0506564,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,31735,"Subscriber","1977",1,"Brunswick St - Grove St PATH"
69,"2017-09-25 18:08:20","2017-09-25 18:09:29",3279,"Dixon Mills",40.7216301426384,-74.0499678254128,3209,"Brunswick St",40.7241765,-74.0506564,29206,"Subscriber","1982",1,"Dixon Mills - Brunswick St"
528,"2017-09-15 12:43:23","2017-09-15 12:52:12",3209,"Brunswick St",40.7241765,-74.0506564,3185,"City Hall",40.7177325,-74.043845,29443,"Subscriber","1987",2,"Brunswick St - City Hall"
605,"2017-09-21 15:17:30","2017-09-21 15:27:36",3278,"Monmouth and 6th",40.725685483629,-74.0487903356552,3195,"Sip Ave",40.7307426253066,-74.0637838840485,29453,"Subscriber","1985",2,"Monmouth and 6th - Sip Ave"
521,"2017-09-24 16:49:11","2017-09-24 16:57:52",3183,"Exchange Place",40.7162469,-74.0334588,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,26151,"Customer","NULL",0,"Exchange Place - Grove St PATH"
341,"2017-09-12 15:31:20","2017-09-12 15:37:02",3185,"City Hall",40.7177325,-74.043845,3279,"Dixon Mills",40.7216301426384,-74.0499678254128,29247,"Subscriber","1975",1,"City Hall - Dixon Mills"
231,"2017-09-07 08:09:25","2017-09-07 08:13:17",3278,"Monmouth and 6th",40.725685483629,-74.0487903356552,3273,"Manila & 1st",40.72165072488,-74.0428841114044,29261,"Subscriber","1985",1,"Monmouth and 6th - Manila & 1st"
430,"2017-09-08 23:42:25","2017-09-08 23:49:35",3272,"Jersey & 3rd",40.7233315864644,-74.0459525585174,3203,"Hamilton Park",40.727595966,-74.044247311,29243,"Customer","NULL",0,"Jersey & 3rd - Hamilton Park"
1930,"2017-09-01 16:38:12","2017-09-01 17:10:23",3186,"Grove St PATH",40.7195861164717,-74.0431174635887,3277,"Communipaw & Berry Lane",40.7143583687043,-74.0666109323502,29246,"Subscriber","1978",2,"Grove St PATH - Communipaw & Berry Lane"
918,"2017-09-03 17:50:11","2017-09-03 18:05:29",3211,"Newark Ave",40.72152515,-74.046304543,3183,"Exchange Place",40.7162469,-74.0334588,29544,"Subscriber","1979",2,"Newark Ave - Exchange Place"
286,"2017-09-21 19:00:03","2017-09-21 19:04:50",3272,"Jersey & 3rd",40.7233315864644,-74.0459525585174,3185,"City Hall",40.7177325,-74.043845,29260,"Subscriber","1964",1,"Jersey & 3rd - City Hall"
381,"2017-09-01 15:49:56","2017-09-01 15:56:18",3205,"JC Medical Center",40.7165397809919,-74.0496379137039,3272,"Jersey & 3rd",40.7233315864644,-74.0459525585174,29203,"Subscriber","1988",2,"JC Medical Center - Jersey & 3rd"
445,"2017-09-25 18:26:54","2017-09-25 18:34:19",3195,"Sip Ave",40.7307426253066,-74.0637838840485,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,26200,"Subscriber","1980",1,"Sip Ave - Baldwin at Montgomery"
222,"2017-09-09 08:21:40","2017-09-09 08:25:22",3213,"Van Vorst Park",40.71848892,-74.047726625,3273,"Manila & 1st",40.72165072488,-74.0428841114044,26264,"Subscriber","1968",1,"Van Vorst Park - Manila & 1st"
449,"2017-09-08 18:27:55","2017-09-08 18:35:24",3202,"Newport PATH",40.7272235,-74.0337589,3183,"Exchange Place",40.7162469,-74.0334588,29122,"Subscriber","1963",1,"Newport PATH - Exchange Place"
464,"2017-09-06 15:59:16","2017-09-06 16:07:00",3202,"Newport PATH",40.7272235,-74.0337589,3213,"Van Vorst Park",40.71848892,-74.047726625,29675,"Subscriber","1983",1,"Newport PATH - Van Vorst Park"
300,"2017-09-13 07:09:02","2017-09-13 07:14:02",3269,"Brunswick & 6th",40.7260117296463,-74.0503889322281,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,26210,"Subscriber","1985",1,"Brunswick & 6th - Grove St PATH"
114,"2017-09-30 10:06:01","2017-09-30 10:07:55",3199,"Newport Pkwy",40.7287448,-74.0321082,3202,"Newport PATH",40.7272235,-74.0337589,29608,"Subscriber","1986",1,"Newport Pkwy - Newport PATH"
1170,"2017-09-20 12:16:50","2017-09-20 12:36:21",3191,"Union St",40.7182113,-74.0836394,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,29463,"Customer","NULL",0,"Union St - Baldwin at Montgomery"
342,"2017-09-29 07:37:36","2017-09-29 07:43:18",3270,"Jersey & 6th St",40.7252891078113,-74.0455716848373,3202,"Newport PATH",40.7272235,-74.0337589,31724,"Subscriber","1968",1,"Jersey & 6th St - Newport PATH"
829,"2017-09-10 10:39:40","2017-09-10 10:53:29",3192,"Liberty Light Rail",40.7112423,-74.0557013,3183,"Exchange Place",40.7162469,-74.0334588,26214,"Subscriber","1977",1,"Liberty Light Rail - Exchange Place"
564,"2017-09-21 22:38:37","2017-09-21 22:48:01",3195,"Sip Ave",40.7307426253066,-74.0637838840485,3193,"Lincoln Park",40.7246050998869,-74.0784059464931,29480,"Subscriber","1969",1,"Sip Ave - Lincoln Park"
494,"2017-09-10 11:11:24","2017-09-10 11:19:38",3199,"Newport Pkwy",40.7287448,-74.0321082,3183,"Exchange Place",40.7162469,-74.0334588,26303,"Subscriber","1989",1,"Newport Pkwy - Exchange Place"
370,"2017-09-18 22:12:08","2017-09-18 22:18:19",3275,"Columbus Drive",40.7183551982321,-74.0389144420624,3209,"Brunswick St",40.7241765,-74.0506564,29537,"Subscriber","1980",1,"Columbus Drive - Brunswick St"
226,"2017-09-22 08:41:01","2017-09-22 08:44:47",3194,"McGinley Square",40.7253399253558,-74.0676221251488,3195,"Sip Ave",40.7307426253066,-74.0637838840485,29675,"Subscriber","1990",1,"McGinley Square - Sip Ave"
374,"2017-09-24 13:59:15","2017-09-24 14:05:30",3267,"Morris Canal",40.7124188237569,-74.0385255217552,3183,"Exchange Place",40.7162469,-74.0334588,26269,"Subscriber","1974",2,"Morris Canal - Exchange Place"
335,"2017-09-30 11:04:21","2017-09-30 11:09:56",3186,"Grove St PATH",40.7195861164717,-74.0431174635887,3278,"Monmouth and 6th",40.725685483629,-74.0487903356552,26235,"Subscriber","1985",2,"Grove St PATH - Monmouth and 6th"
458,"2017-09-10 15:33:01","2017-09-10 15:40:40",3272,"Jersey & 3rd",40.7233315864644,-74.0459525585174,3205,"JC Medical Center",40.7165397809919,-74.0496379137039,29288,"Subscriber","1983",1,"Jersey & 3rd - JC Medical Center"
353,"2017-09-18 22:16:33","2017-09-18 22:22:27",3199,"Newport Pkwy",40.7287448,-74.0321082,3270,"Jersey & 6th St",40.7252891078113,-74.0455716848373,29222,"Subscriber","1966",1,"Newport Pkwy - Jersey & 6th St"
178,"2017-09-12 13:04:45","2017-09-12 13:07:44",3186,"Grove St PATH",40.7195861164717,-74.0431174635887,3272,"Jersey & 3rd",40.7233315864644,-74.0459525585174,29598,"Subscriber","1968",1,"Grove St PATH - Jersey & 3rd"
926,"2017-09-30 18:17:48","2017-09-30 18:33:14",3185,"City Hall",40.7177325,-74.043845,3195,"Sip Ave",40.7307426253066,-74.0637838840485,26301,"Subscriber","1991",2,"City Hall - Sip Ave"
227,"2017-09-01 09:02:47","2017-09-01 09:06:34",3278,"Monmouth and 6th",40.725685483629,-74.0487903356552,3203,"Hamilton Park",40.727595966,-74.044247311,26312,"Subscriber","NULL",0,"Monmouth and 6th - Hamilton Park"
283,"2017-09-08 14:49:38","2017-09-08 14:54:22",3187,"Warren St",40.7211236,-74.03805095,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,26277,"Subscriber","1980",2,"Warren St - Grove St PATH"
369,"2017-09-12 08:56:43","2017-09-12 09:02:52",3199,"Newport Pkwy",40.7287448,-74.0321082,3183,"Exchange Place",40.7162469,-74.0334588,29283,"Subscriber","1988",1,"Newport Pkwy - Exchange Place"
268,"2017-09-20 16:54:56","2017-09-20 16:59:25",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.0385255217552,26310,"Subscriber","1983",1,"Exchange Place - Morris Canal"
482,"2017-09-13 16:55:22","2017-09-13 17:03:25",3184,"Paulus Hook",40.7141454,-74.0335519,3278,"Monmouth and 6th",40.725685483629,-74.0487903356552,26235,"Subscriber","1979",1,"Paulus Hook - Monmouth and 6th"
201,"2017-09-18 07:47:59","2017-09-18 07:51:20",3205,"JC Medical Center",40.7165397809919,-74.0496379137039,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,29269,"Subscriber","1989",1,"JC Medical Center - Grove St PATH"
300,"2017-09-13 09:05:33","2017-09-13 09:10:34",3211,"Newark Ave",40.72152515,-74.046304543,3183,"Exchange Place",40.7162469,-74.0334588,29496,"Subscriber","1985",1,"Newark Ave - Exchange Place"
967,"2017-09-22 11:55:06","2017-09-22 12:11:14",3220,"5 Corners Library",40.7349610200095,-74.0595030784607,3198,"Heights Elevator",40.7487159453802,-74.0404433012009,26202,"Subscriber","1977",1,"5 Corners Library - Heights Elevator"
